date,liturgicalDay,readingOrder,kind,title,displayReference,response,choiceGroup,choiceLabel,rangeOrder,bookCode,chapter,startVerse,endVerse,displayVerseOffset
2027-06-16,Wednesday of the 11th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 112:1bc-2, 3–4, 9",,,,2,PSA,112,3,4,0
2027-06-16,Wednesday of the 11th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 112:1bc-2, 3–4, 9",,,,3,PSA,112,9,9,0
2027-06-16,Wednesday of the 11th week of Ordinary Time,3,gospel,Gospel,"Matthew 6:1–6, 16–18",,,,1,MAT,6,1,6,0
2027-06-16,Wednesday of the 11th week of Ordinary Time,3,gospel,Gospel,"Matthew 6:1–6, 16–18",,,,2,MAT,6,16,18,0
2027-06-17,Thursday of the 11th week of Ordinary Time,1,firstReading,First Reading,2 Corinthians 11:1–11,,,,1,2CO,11,1,11,0
2027-06-17,Thursday of the 11th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 111:1b-2, 3–4, 7–8",,,,1,PSA,111,1,2,0
2027-06-17,Thursday of the 11th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 111:1b-2, 3–4, 7–8",,,,2,PSA,111,3,4,0
2027-06-17,Thursday of the 11th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 111:1b-2, 3–4, 7–8",,,,3,PSA,111,7,8,0
2027-06-17,Thursday of the 11th week of Ordinary Time,3,gospel,Gospel,Matthew 6:7–15,,,,1,MAT,6,7,15,0
2027-06-18,Friday of the 11th week of Ordinary Time,1,firstReading,First Reading,"2 Corinthians 11:18, 21–30",,,,1,2CO,11,18,18,0
2027-06-18,Friday of the 11th week of Ordinary Time,1,firstReading,First Reading,"2 Corinthians 11:18, 21–30",,,,2,2CO,11,21,30,0
2027-06-18,Friday of the 11th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 34:2–3, 4–5, 6–7",,,,1,PSA,34,2,3,0
2027-06-18,Friday of the 11th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 34:2–3, 4–5, 6–7",,,,2,PSA,34,4,5,0
2027-06-18,Friday of the 11th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 34:2–3, 4–5, 6–7",,,,3,PSA,34,6,7,0
2027-06-18,Friday of the 11th week of Ordinary Time,3,gospel,Gospel,Matthew 6:19–23,,,,1,MAT,6,19,23,0
2027-06-19,"Saint Romuald, Abbot",1,firstReading,First Reading,2 Corinthians 12:1–10,,,,1,2CO,12,1,10,0
2027-06-19,"Saint Romuald, Abbot",2,responsorialPsalm,Responsorial Psalm,"Psalm 34:8–9, 10–11, 12–13",,,,1,PSA,34,8,9,0
2027-06-19,"Saint Romuald, Abbot",2,responsorialPsalm,Responsorial Psalm,"Psalm 34:8–9, 10–11, 12–13",,,,2,PSA,34,10,11,0
2027-06-19,"Saint Romuald, Abbot",2,responsorialPsalm,Responsorial Psalm,"Psalm 34:8–9, 10–11, 12–13",,,,3,PSA,34,12,13,0
2027-06-19,"Saint Romuald, Abbot",3,gospel,Gospel,Matthew 6:24–34,,,,1,MAT,6,24,34,0
2027-06-20,12th Sunday of Ordinary Time,1,firstReading,First Reading,"Job 38:1, 8–11",,,,1,JOB,38,1,1,0
2027-06-20,12th Sunday of Ordinary Time,1,firstReading,First Reading,"Job 38:1, 8–11",,,,2,JOB,38,8,11,0
2027-06-20,12th Sunday of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 107:23–24, 25–26, 28–29, 30–31",,,,1,PSA,107,23,24,0
2027-06-20,12th Sunday of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 107:23–24, 25–26, 28–29, 30–31",,,,2,PSA,107,25,26,0
2027-06-20,12th Sunday of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 107:23–24, 25–26, 28–29, 30–31",,,,3,PSA,107,28,29,0
2027-06-20,12th Sunday of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 107:23–24, 25–26, 28–29, 30–31",,,,4,PSA,107,30,31,0
2027-06-20,12th Sunday of Ordinary Time,3,secondReading,Second Reading,2 Corinthians 5:14–17,,,,1,2CO,5,14,17,0
2027-06-20,12th Sunday of Ordinary Time,4,gospel,Gospel,Mark 4:35–41,,,,1,MRK,4,35,41,0
2027-06-21,"Saint Aloysius Gonzaga, Religious",1,firstReading,First Reading,Genesis 12:1–9,,,,1,GEN,12,1,9,0
2027-06-21,"Saint Aloysius Gonzaga, Religious",2,responsorialPsalm,Responsorial Psalm,"Psalm 33:12–13, 18–19, 20 and 22",,,,1,PSA,33,12,13,0
2027-06-21,"Saint Aloysius Gonzaga, Religious",2,responsorialPsalm,Responsorial Psalm,"Psalm 33:12–13, 18–19, 20 and 22",,,,2,PSA,33,18,19,0
2027-06-21,"Saint Aloysius Gonzaga, Religious",2,responsorialPsalm,Responsorial Psalm,"Psalm 33:12–13, 18–19, 20 and 22",,,,3,PSA,33,20,20,0
2027-06-21,"Saint Aloysius Gonzaga, Religious",2,responsorialPsalm,Responsorial Psalm,"Psalm 33:12–13, 18–19, 20 and 22",,,,4,PSA,33,22,22,0
2027-06-21,"Saint Aloysius Gonzaga, Religious",3,gospel,Gospel,Matthew 7:1–5,,,,1,MAT,7,1,5,0
2027-06-22,"Saint Paulinus of Nola, Bishop/Saints John Fisher, Bishop and Thomas More, Martyrs",1,firstReading,First Reading,"Genesis 13:2, 5–18",,,,1,GEN,13,2,2,0
2027-06-22,"Saint Paulinus of Nola, Bishop/Saints John Fisher, Bishop and Thomas More, Martyrs",1,firstReading,First Reading,"Genesis 13:2, 5–18",,,,2,GEN,13,5,18,0
2027-06-22,"Saint Paulinus of Nola, Bishop/Saints John Fisher, Bishop and Thomas More, Martyrs",2,responsorialPsalm,Responsorial Psalm,"Psalm 15:2–3a, 3bc-4ab, 5",,,,1,PSA,15,2,3,0
2027-06-22,"Saint Paulinus of Nola, Bishop/Saints John Fisher, Bishop and Thomas More, Martyrs",2,responsorialPsalm,Responsorial Psalm,"Psalm 15:2–3a, 3bc-4ab, 5",,,,2,PSA,15,3,4,0
2027-06-22,"Saint Paulinus of Nola, Bishop/Saints John Fisher, Bishop and Thomas More, Martyrs",2,responsorialPsalm,Responsorial Psalm,"Psalm 15:2–3a, 3bc-4ab, 5",,,,3,PSA,15,5,5,0
2027-06-22,"Saint Paulinus of Nola, Bishop/Saints John Fisher, Bishop and Thomas More, Martyrs",3,gospel,Gospel,"Matthew 7:6, 12–14",,,,1,MAT,7,6,6,0
2027-06-22,"Saint Paulinus of Nola, Bishop/Saints John Fisher, Bishop and Thomas More, Martyrs",3,gospel,Gospel,"Matthew 7:6, 12–14",,,,2,MAT,7,12,14,0
2027-06-23,Wednesday of the 12th week of Ordinary Time,1,firstReading,First Reading,"Genesis 15:1–12, 17–18",,,,1,GEN,15,1,12,0
2027-06-23,Wednesday of the 12th week of Ordinary Time,1,firstReading,First Reading,"Genesis 15:1–12, 17–18",,,,2,GEN,15,17,18,0
2027-06-23,Wednesday of the 12th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 105:1–2, 3–4, 6–7, 8–9",,,,1,PSA,105,1,2,0
2027-06-23,Wednesday of the 12th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 105:1–2, 3–4, 6–7, 8–9",,,,2,PSA,105,3,4,0
2027-06-23,Wednesday of the 12th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 105:1–2, 3–4, 6–7, 8–9",,,,3,PSA,105,6,7,0
2027-06-23,Wednesday of the 12th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 105:1–2, 3–4, 6–7, 8–9",,,,4,PSA,105,8,9,0
2027-06-23,Wednesday of the 12th week of Ordinary Time,3,gospel,Gospel,Matthew 7:15–20,,,,1,MAT,7,15,20,0
2027-06-24,Birth of John the Baptist,1,firstReading,First Reading,Isaiah 49:1–6,,,,1,ISA,49,1,6,0
2027-06-24,Birth of John the Baptist,2,responsorialPsalm,Responsorial Psalm,"Psalm 139:1b-3, 13–14ab, 14c-15",,,,1,PSA,139,1,3,0
2027-06-24,Birth of John the Baptist,2,responsorialPsalm,Responsorial Psalm,"Psalm 139:1b-3, 13–14ab, 14c-15",,,,2,PSA,139,13,14,0
2027-06-24,Birth of John the Baptist,2,responsorialPsalm,Responsorial Psalm,"Psalm 139:1b-3, 13–14ab, 14c-15",,,,3,PSA,139,14,15,0
2027-06-24,Birth of John the Baptist,3,secondReading,Second Reading,Acts 13:22–26,,,,1,ACT,13,22,26,0
2027-06-24,Birth of John the Baptist,4,gospel,Gospel,"Luke 1:57–66, 80",,,,1,LUK,1,57,66,0
2027-06-24,Birth of John the Baptist,4,gospel,Gospel,"Luke 1:57–66, 80",,,,2,LUK,1,80,80,0
2027-06-25,Friday of the 12th week of Ordinary Time,1,firstReading,First Reading,"Genesis 17:1, 9–10, 15–22",,,,1,GEN,17,1,1,0
2027-06-25,Friday of the 12th week of Ordinary Time,1,firstReading,First Reading,"Genesis 17:1, 9–10, 15–22",,,,2,GEN,17,9,10,0
2027-06-25,Friday of the 12th week of Ordinary Time,1,firstReading,First Reading,"Genesis 17:1, 9–10, 15–22",,,,3,GEN,17,15,22,0
2027-06-25,Friday of the 12th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 128:1–2, 3, 4–5",,,,1,PSA,128,1,2,0
2027-06-25,Friday of the 12th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 128:1–2, 3, 4–5",,,,2,PSA,128,3,3,0
2027-06-25,Friday of the 12th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 128:1–2, 3, 4–5",,,,3,PSA,128,4,5,0
2027-06-25,Friday of the 12th week of Ordinary Time,3,gospel,Gospel,Matthew 8:1–4,,,,1,MAT,8,1,4,0
2027-06-26,Saturday of the 12th week of Ordinary Time,1,firstReading,First Reading,Genesis 18:1–15,,,,1,GEN,18,1,15,0
2027-06-26,Saturday of the 12th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Luke 1:46–47, 48–49, 50 and 53, 54–55",,,,1,LUK,1,46,47,0
2027-06-26,Saturday of the 12th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Luke 1:46–47, 48–49, 50 and 53, 54–55",,,,2,LUK,1,48,49,0
2027-06-26,Saturday of the 12th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Luke 1:46–47, 48–49, 50 and 53, 54–55",,,,3,LUK,1,50,50,0
2027-06-26,Saturday of the 12th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Luke 1:46–47, 48–49, 50 and 53, 54–55",,,,4,LUK,1,53,53,0
2027-06-26,Saturday of the 12th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Luke 1:46–47, 48–49, 50 and 53, 54–55",,,,5,LUK,1,54,55,0
2027-06-26,Saturday of the 12th week of Ordinary Time,3,gospel,Gospel,Matthew 8:5–17,,,,1,MAT,8,5,17,0
2027-06-27,13th Sunday of Ordinary Time,1,firstReading,First Reading,Wisdom 1:13–15; 2:23–24,,,,1,WIS,1,13,15,0
2027-06-27,13th Sunday of Ordinary Time,1,firstReading,First Reading,Wisdom 1:13–15; 2:23–24,,,,2,WIS,2,23,24,0
2027-06-27,13th Sunday of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 30:2, 4, 5–6, 11, 12, 13",,,,1,PSA,30,1,1,1
2027-06-27,13th Sunday of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 30:2, 4, 5–6, 11, 12, 13",,,,2,PSA,30,3,3,1
2027-06-27,13th Sunday of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 30:2, 4, 5–6, 11, 12, 13",,,,3,PSA,30,4,5,1
2027-06-27,13th Sunday of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 30:2, 4, 5–6, 11, 12, 13",,,,4,PSA,30,10,10,1
2027-06-27,13th Sunday of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 30:2, 4, 5–6, 11, 12, 13",,,,5,PSA,30,11,11,1
2027-06-27,13th Sunday of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 30:2, 4, 5–6, 11, 12, 13",,,,6,PSA,30,12,12,1
2027-06-27,13th Sunday of Ordinary Time,3,secondReading,Second Reading,"2 Corinthians 8:7, 9, 13–15",,,,1,2CO,8,7,7,0
2027-06-27,13th Sunday of Ordinary Time,3,secondReading,Second Reading,"2 Corinthians 8:7, 9, 13–15",,,,2,2CO,8,9,9,0
2027-06-27,13th Sunday of Ordinary Time,3,secondReading,Second Reading,"2 Corinthians 8:7, 9, 13–15",,,,3,2CO,8,13,15,0
2027-06-27,13th Sunday of Ordinary Time,4,gospel,Gospel — Choice One,Mark 5:21–43,,gospel,Choice One,1,MRK,5,21,43,0
2027-06-27,13th Sunday of Ordinary Time,5,gospel,Gospel — Choice Two,"Mark 5:21–24, 35b–43",,gospel,Choice Two,1,MRK,5,21,24,0
2027-06-27,13th Sunday of Ordinary Time,5,gospel,Gospel — Choice Two,"Mark 5:21–24, 35b–43",,gospel,Choice Two,2,MRK,5,35,43,0
2027-06-28,"Saint Irenaeus, Bishop and Martyr",1,firstReading,First Reading,Genesis 18:16–33,,,,1,GEN,18,16,33,0
2027-06-28,"Saint Irenaeus, Bishop and Martyr",2,responsorialPsalm,Responsorial Psalm,"Psalm 103:1b-2, 3–4, 8–9, 10–11",,,,1,PSA,103,1,2,0
2027-06-28,"Saint Irenaeus, Bishop and Martyr",2,responsorialPsalm,Responsorial Psalm,"Psalm 103:1b-2, 3–4, 8–9, 10–11",,,,2,PSA,103,3,4,0
2027-06-28,"Saint Irenaeus, Bishop and Martyr",2,responsorialPsalm,Responsorial Psalm,"Psalm 103:1b-2, 3–4, 8–9, 10–11",,,,3,PSA,103,8,9,0
2027-06-28,"Saint Irenaeus, Bishop and Martyr",2,responsorialPsalm,Responsorial Psalm,"Psalm 103:1b-2, 3–4, 8–9, 10–11",,,,4,PSA,103,10,11,0
2027-06-28,"Saint Irenaeus, Bishop and Martyr",3,gospel,Gospel,Matthew 8:18–22,,,,1,MAT,8,18,22,0
2027-06-29,"Saints Peter and Paul, Apostles",1,firstReading,First Reading,Acts 12:1–11,,,,1,ACT,12,1,11,0
2027-06-29,"Saints Peter and Paul, Apostles",2,responsorialPsalm,Responsorial Psalm,"Psalm 34:2–3, 4–5, 6–7, 8–9",,,,1,PSA,34,2,3,0
2027-06-29,"Saints Peter and Paul, Apostles",2,responsorialPsalm,Responsorial Psalm,"Psalm 34:2–3, 4–5, 6–7, 8–9",,,,2,PSA,34,4,5,0
2027-06-29,"Saints Peter and Paul, Apostles",2,responsorialPsalm,Responsorial Psalm,"Psalm 34:2–3, 4–5, 6–7, 8–9",,,,3,PSA,34,6,7,0
2027-06-29,"Saints Peter and Paul, Apostles",2,responsorialPsalm,Responsorial Psalm,"Psalm 34:2–3, 4–5, 6–7, 8–9",,,,4,PSA,34,8,9,0
2027-06-29,"Saints Peter and Paul, Apostles",3,secondReading,Second Reading,"2 Timothy 4:6–8, 17–18",,,,1,2TI,4,6,8,0
2027-06-29,"Saints Peter and Paul, Apostles",3,secondReading,Second Reading,"2 Timothy 4:6–8, 17–18",,,,2,2TI,4,17,18,0
2027-06-29,"Saints Peter and Paul, Apostles",4,gospel,Gospel,Matthew 16:13–19,,,,1,MAT,16,13,19,0
2027-06-30,First Martyrs of the Church of Rome,1,firstReading,First Reading,"Genesis 21:5, 8–20a",,,,1,GEN,21,5,5,0
2027-06-30,First Martyrs of the Church of Rome,1,firstReading,First Reading,"Genesis 21:5, 8–20a",,,,2,GEN,21,8,20,0
2027-06-30,First Martyrs of the Church of Rome,2,responsorialPsalm,Responsorial Psalm,"Psalm 34:7–8, 10–11, 12–13",,,,1,PSA,34,7,8,0
2027-06-30,First Martyrs of the Church of Rome,2,responsorialPsalm,Responsorial Psalm,"Psalm 34:7–8, 10–11, 12–13",,,,2,PSA,34,10,11,0
2027-06-30,First Martyrs of the Church of Rome,2,responsorialPsalm,Responsorial Psalm,"Psalm 34:7–8, 10–11, 12–13",,,,3,PSA,34,12,13,0
2027-06-30,First Martyrs of the Church of Rome,3,gospel,Gospel,Matthew 8:28–34,,,,1,MAT,8,28,34,0
2027-07-01,Thursday of the 13th week of Ordinary Time,1,firstReading,First Reading,Genesis 22:1b-19,,,,1,GEN,22,1,19,0
2027-07-01,Thursday of the 13th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 115:1–2, 3–4, 5–6, 8–9",,,,1,PSA,115,1,2,0
2027-07-01,Thursday of the 13th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 115:1–2, 3–4, 5–6, 8–9",,,,2,PSA,115,3,4,0
2027-07-01,Thursday of the 13th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 115:1–2, 3–4, 5–6, 8–9",,,,3,PSA,115,5,6,0
2027-07-01,Thursday of the 13th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 115:1–2, 3–4, 5–6, 8–9",,,,4,PSA,115,8,9,0
2027-07-01,Thursday of the 13th week of Ordinary Time,3,gospel,Gospel,Matthew 9:1–8,,,,1,MAT,9,1,8,0
2027-07-02,Friday of the 13th week of Ordinary Time,1,firstReading,First Reading,"Genesis 23:1–4, 19; 24:1–8, 62–67",,,,1,GEN,23,1,4,0
2027-07-02,Friday of the 13th week of Ordinary Time,1,firstReading,First Reading,"Genesis 23:1–4, 19; 24:1–8, 62–67",,,,2,GEN,23,19,19,0
2027-07-02,Friday of the 13th week of Ordinary Time,1,firstReading,First Reading,"Genesis 23:1–4, 19; 24:1–8, 62–67",,,,3,GEN,24,1,8,0
2027-07-02,Friday of the 13th week of Ordinary Time,1,firstReading,First Reading,"Genesis 23:1–4, 19; 24:1–8, 62–67",,,,4,GEN,24,62,67,0
2027-07-02,Friday of the 13th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 106:1b-2, 3–4a, 4b-5",,,,1,PSA,106,1,2,0
2027-07-02,Friday of the 13th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 106:1b-2, 3–4a, 4b-5",,,,2,PSA,106,3,4,0
2027-07-02,Friday of the 13th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 106:1b-2, 3–4a, 4b-5",,,,3,PSA,106,4,5,0
2027-07-02,Friday of the 13th week of Ordinary Time,3,gospel,Gospel,Matthew 9:9–13,,,,1,MAT,9,9,13,0
2027-07-03,Saint Thomas the Apostle,1,firstReading,First Reading,Ephesians 2:19–22,,,,1,EPH,2,19,22,0
2027-07-03,Saint Thomas the Apostle,2,responsorialPsalm,Responsorial Psalm,"Psalm 117:1bc, 2",,,,1,PSA,117,1,1,0
2027-07-03,Saint Thomas the Apostle,2,responsorialPsalm,Responsorial Psalm,"Psalm 117:1bc, 2",,,,2,PSA,117,2,2,0
2027-07-03,Saint Thomas the Apostle,3,gospel,Gospel,John 20:24–29,,,,1,JHN,20,24,29,0
2027-07-04,14th Sunday of Ordinary Time,1,firstReading,First Reading,Ezekiel 2:2–5,,,,1,EZK,2,2,5,0
2027-07-04,14th Sunday of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 123:1–2, 2, 3–4",,,,1,PSA,123,1,2,0
2027-07-04,14th Sunday of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 123:1–2, 2, 3–4",,,,2,PSA,123,2,2,0
2027-07-04,14th Sunday of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 123:1–2, 2, 3–4",,,,3,PSA,123,3,4,0
2027-07-04,14th Sunday of Ordinary Time,3,secondReading,Second Reading,2 Corinthians 12:7–10,,,,1,2CO,12,7,10,0
2027-07-04,14th Sunday of Ordinary Time,4,gospel,Gospel,Mark 6:1–6,,,,1,MRK,6,1,6,0
2027-07-05,"Saint Anthony Zaccaria, Priest",1,firstReading,First Reading,Genesis 28:10–22a,,,,1,GEN,28,10,22,0
2027-07-05,"Saint Anthony Zaccaria, Priest",2,responsorialPsalm,Responsorial Psalm,"Psalm 91:1–2, 3–4, 14–15ab",,,,1,PSA,91,1,2,0
2027-07-05,"Saint Anthony Zaccaria, Priest",2,responsorialPsalm,Responsorial Psalm,"Psalm 91:1–2, 3–4, 14–15ab",,,,2,PSA,91,3,4,0
2027-07-05,"Saint Anthony Zaccaria, Priest",2,responsorialPsalm,Responsorial Psalm,"Psalm 91:1–2, 3–4, 14–15ab",,,,3,PSA,91,14,15,0
2027-07-05,"Saint Anthony Zaccaria, Priest",3,gospel,Gospel,Matthew 9:18–26,,,,1,MAT,9,18,26,0
2027-07-06,"Saint Maria Goretti, Virgin and Martyr",1,firstReading,First Reading,Genesis 32:23–33,,,,1,GEN,32,22,32,1
2027-07-06,"Saint Maria Goretti, Virgin and Martyr",2,responsorialPsalm,Responsorial Psalm,"Psalm 17:1b, 2–3, 6–7ab, 8b and 15",,,,1,PSA,17,1,1,0
2027-07-06,"Saint Maria Goretti, Virgin and Martyr",2,responsorialPsalm,Responsorial Psalm,"Psalm 17:1b, 2–3, 6–7ab, 8b and 15",,,,2,PSA,17,2,3,0
2027-07-06,"Saint Maria Goretti, Virgin and Martyr",2,responsorialPsalm,Responsorial Psalm,"Psalm 17:1b, 2–3, 6–7ab, 8b and 15",,,,3,PSA,17,6,7,0
2027-07-06,"Saint Maria Goretti, Virgin and Martyr",2,responsorialPsalm,Responsorial Psalm,"Psalm 17:1b, 2–3, 6–7ab, 8b and 15",,,,4,PSA,17,8,8,0
2027-07-06,"Saint Maria Goretti, Virgin and Martyr",2,responsorialPsalm,Responsorial Psalm,"Psalm 17:1b, 2–3, 6–7ab, 8b and 15",,,,5,PSA,17,15,15,0
2027-07-06,"Saint Maria Goretti, Virgin and Martyr",3,gospel,Gospel,Matthew 9:32–38,,,,1,MAT,9,32,38,0
2027-07-07,Wednesday of the 14th week of Ordinary Time,1,firstReading,First Reading,"Genesis 41:55–57; 42:5–7a, 17–24a",,,,1,GEN,41,55,57,0
2027-07-07,Wednesday of the 14th week of Ordinary Time,1,firstReading,First Reading,"Genesis 41:55–57; 42:5–7a, 17–24a",,,,2,GEN,42,5,7,0
2027-07-07,Wednesday of the 14th week of Ordinary Time,1,firstReading,First Reading,"Genesis 41:55–57; 42:5–7a, 17–24a",,,,3,GEN,42,17,24,0
2027-07-07,Wednesday of the 14th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 33:2–3, 10–11, 18–19",,,,1,PSA,33,2,3,0
2027-07-07,Wednesday of the 14th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 33:2–3, 10–11, 18–19",,,,2,PSA,33,10,11,0
2027-07-07,Wednesday of the 14th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 33:2–3, 10–11, 18–19",,,,3,PSA,33,18,19,0
2027-07-07,Wednesday of the 14th week of Ordinary Time,3,gospel,Gospel,Matthew 10:1–7,,,,1,MAT,10,1,7,0
2027-07-08,Thursday of the 14th week of Ordinary Time,1,firstReading,First Reading,"Genesis 44:18–21, 23b-29; 45:1–5",,,,1,GEN,44,18,21,0
2027-07-08,Thursday of the 14th week of Ordinary Time,1,firstReading,First Reading,"Genesis 44:18–21, 23b-29; 45:1–5",,,,2,GEN,44,23,29,0
2027-07-08,Thursday of the 14th week of Ordinary Time,1,firstReading,First Reading,"Genesis 44:18–21, 23b-29; 45:1–5",,,,3,GEN,45,1,5,0
2027-07-08,Thursday of the 14th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 105:16–17, 18–19, 20–21",,,,1,PSA,105,16,17,0
2027-07-08,Thursday of the 14th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 105:16–17, 18–19, 20–21",,,,2,PSA,105,18,19,0
2027-07-08,Thursday of the 14th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 105:16–17, 18–19, 20–21",,,,3,PSA,105,20,21,0
2027-07-08,Thursday of the 14th week of Ordinary Time,3,gospel,Gospel,Matthew 10:7–15,,,,1,MAT,10,7,15,0
2027-07-09,"Saints Augustine Zhao Rong, Priest, and Companions, Martyrs",1,firstReading,First Reading,"Genesis 46:1–7, 28–30",,,,1,GEN,46,1,7,0
2027-07-09,"Saints Augustine Zhao Rong, Priest, and Companions, Martyrs",1,firstReading,First Reading,"Genesis 46:1–7, 28–30",,,,2,GEN,46,28,30,0
2027-07-09,"Saints Augustine Zhao Rong, Priest, and Companions, Martyrs",2,responsorialPsalm,Responsorial Psalm,"Psalm 37:3–4, 18–19, 27–28, 39–40",,,,1,PSA,37,3,4,0
2027-07-09,"Saints Augustine Zhao Rong, Priest, and Companions, Martyrs",2,responsorialPsalm,Responsorial Psalm,"Psalm 37:3–4, 18–19, 27–28, 39–40",,,,2,PSA,37,18,19,0
2027-07-09,"Saints Augustine Zhao Rong, Priest, and Companions, Martyrs",2,responsorialPsalm,Responsorial Psalm,"Psalm 37:3–4, 18–19, 27–28, 39–40",,,,3,PSA,37,27,28,0
2027-07-09,"Saints Augustine Zhao Rong, Priest, and Companions, Martyrs",2,responsorialPsalm,Responsorial Psalm,"Psalm 37:3–4, 18–19, 27–28, 39–40",,,,4,PSA,37,39,40,0
2027-07-09,"Saints Augustine Zhao Rong, Priest, and Companions, Martyrs",3,gospel,Gospel,Matthew 10:16–23,,,,1,MAT,10,16,23,0
2027-07-10,Saturday of the 14th week of Ordinary Time,1,firstReading,First Reading,Genesis 49:29–32; 50:15–26a,,,,1,GEN,49,29,32,0
2027-07-10,Saturday of the 14th week of Ordinary Time,1,firstReading,First Reading,Genesis 49:29–32; 50:15–26a,,,,2,GEN,50,15,26,0
2027-07-10,Saturday of the 14th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 105:1–2, 3–4, 6–7",,,,1,PSA,105,1,2,0
2027-07-10,Saturday of the 14th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 105:1–2, 3–4, 6–7",,,,2,PSA,105,3,4,0
2027-07-10,Saturday of the 14th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 105:1–2, 3–4, 6–7",,,,3,PSA,105,6,7,0
2027-07-10,Saturday of the 14th week of Ordinary Time,3,gospel,Gospel,Matthew 10:24–33,,,,1,MAT,10,24,33,0
2027-07-11,15th Sunday of Ordinary Time,1,firstReading,First Reading,Amos 7:12–15,,,,1,AMO,7,12,15,0
2027-07-11,15th Sunday of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 85:9–10, 11–12, 13–14",,,,1,PSA,85,8,9,1
2027-07-11,15th Sunday of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 85:9–10, 11–12, 13–14",,,,2,PSA,85,10,11,1
2027-07-11,15th Sunday of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 85:9–10, 11–12, 13–14",,,,3,PSA,85,12,13,1
2027-07-11,15th Sunday of Ordinary Time,3,secondReading,Second Reading — Choice One,Ephesians 1:3–14,,secondReading,Choice One,1,EPH,1,3,14,0
2027-07-11,15th Sunday of Ordinary Time,4,secondReading,Second Reading — Choice Two,Ephesians 1:3–10,,secondReading,Choice Two,1,EPH,1,3,10,0
2027-07-11,15th Sunday of Ordinary Time,5,gospel,Gospel,Mark 6:7–13,,,,1,MRK,6,7,13,0
